플랫폼,시간,질문,대응
kakaoi,2021-07-25 03:11,학력,"대졸 및 고졸수준은 입사 후 처우수준(기본연봉등급)을 의미하며, 실제 학력에 관계없이 입사지원 가능합니다.단, 고졸수준의 경우 전문학사 이상의 학위취득자 또는 졸업예정자는 지원이 불가합니다.(수업연한 마지막 학기 재학 또는 졸업유예자 포함) ex) 고교, 전문대, 대학 재학/휴학/중퇴자 -> 지원가능"
kakaoi,2021-07-25 03:11,지원,"일반직 신입사원 입사지원 시 학력 제한은 없으므로 따라서 대학에 재학 중이거나 휴학, 졸업예정인 경우에도 지원 가능합니다.단, 입사일 이후 학업을 위한 별도의 기간을 부여하지 않으므로 이 점 참고하셔야 합니다.제출서류는 졸업예정자인 경우 졸업예정증명서, 재학 중인 경우 재학증명서를 제출하시면 됩니다."
kakaoi,2021-07-25 03:12,지원 채용공고,남부발전 채용공고 내역은 아래 버튼을 눌러 확인해 주세요~
kakaoi,2021-07-25 03:12,채용공고의 학력,남부발전 채용공고 내역은 아래 버튼을 눌러 확인해 주세요~
kakaoi,2021-07-25 03:15,채용 자격,"블라인드 채용으로 입사지원 시 성별, 신체조건, 학력, 연령에 제한이 없습니다. 결격사유에 해당하지 않고, 지원하는 직무에 맞는 역량을 가진 분이라면 누구나 지원이 가능 합니다.단, 전문경력직 및 일부 전문성이 요구되는 직무의 경우 별도 자격조건이 부여될 수 있습니다."
kakaoi,2021-07-25 03:15,채용 자격은 없는 거같아,"블라인드 채용으로 입사지원 시 성별, 신체조건, 학력, 연령에 제한이 없습니다. 결격사유에 해당하지 않고, 지원하는 직무에 맞는 역량을 가진 분이라면 누구나 지원이 가능 합니다.단, 전문경력직 및 일부 전문성이 요구되는 직무의 경우 별도 자격조건이 부여될 수 있습니다."
kakaoi,2021-07-25 03:15,특별한 채용자격이 있지는 않아,"블라인드 채용으로 입사지원 시 성별, 신체조건, 학력, 연령에 제한이 없습니다. 결격사유에 해당하지 않고, 지원하는 직무에 맞는 역량을 가진 분이라면 누구나 지원이 가능 합니다.단, 전문경력직 및 일부 전문성이 요구되는 직무의 경우 별도 자격조건이 부여될 수 있습니다."
kakaoi,2021-07-25 03:16,결격사유,"채용 결격사유는 당사의 인사관리규정 제10조(신규채용자의 결격사유)를 확인해 주세요.그외 지원서 허위작성, 증빙서 위·변조 및 각 전형단계의 부정행위자(채용비리 등)는 불합격 처리 됩니다.아래 버튼을 눌러 더 자세하게 알아보세요※ 자세한 사항은 반드시 채용공고문을 확인해주세요"
kakaoi,2021-07-25 03:17,해당 기관의 특별한 결격사유,"이전 지역 인재 및 발전소 주변지역 주민의 해당범위는 아래와 같습니다. 1. 발전소 주변지역 주민○ 하동발전본부 : 발전소 착공일(‘93.9.14) 포함 이전 3년 이상 연속 거주한 자 및 그 자녀 (2대 직계비속까지 인정) - 해당지역 : 하동군 금성면, 금남면, 고전면, 남해군 고현면, 설천면○ 삼척발전본부  : 발전소건설을 위한 부지조성공사 착수일(‘11.1.1) 포함 이전 3년 이상 연속 거주한 자 및 그 자녀 (2대 직계비속까지 인정)  - 해당지역 : 삼척시 원덕읍 2. 이전 지역인재 채용목표제- 최종학력 기준(대학원 이상 제외)으로 부산광역시에 소재하는 대학 및 고등학교 졸업자 및 졸업예정자 * 부산지역 고등학교 졸업 후 다른 지역 대학교 졸업 및 졸업예정자는 대상에서 제외 * 본교의 위치와 분교 및 지방캠퍼스의 위치가 다른 경우 분교 및 지방캠퍼스에 위치한 지역인재에 해당  * ex) 부산대학교 양산캠퍼스 학생은 경남의 지역인재에 해당. 부산 이전지역 인재 비해당 ※ 관련 법령등의 개정사항이 있을수있으니 반드시 채용공고문을 확인해주세요"
kakaoi,2021-07-25 03:17,해당 기관 채용 과정의 특별한 결격사유,남부발전 채용공고 내역은 아래 버튼을 눌러 확인해 주세요~
kakaoi,2021-07-25 03:17,채용과정의 결격사유,"채용 결격사유는 당사의 인사관리규정 제10조(신규채용자의 결격사유)를 확인해 주세요.그외 지원서 허위작성, 증빙서 위·변조 및 각 전형단계의 부정행위자(채용비리 등)는 불합격 처리 됩니다.아래 버튼을 눌러 더 자세하게 알아보세요※ 자세한 사항은 반드시 채용공고문을 확인해주세요"
kakaoi,2021-07-25 03:18,채용 과정의 결격사유,"채용 결격사유는 당사의 인사관리규정 제10조(신규채용자의 결격사유)를 확인해 주세요.그외 지원서 허위작성, 증빙서 위·변조 및 각 전형단계의 부정행위자(채용비리 등)는 불합격 처리 됩니다.아래 버튼을 눌러 더 자세하게 알아보세요※ 자세한 사항은 반드시 채용공고문을 확인해주세요"
kakaoi,2021-07-25 03:18,채용 공고에서 알 수 있는 결격사유,남부발전 채용공고 내역은 아래 버튼을 눌러 확인해 주세요~
kakaoi,2021-07-25 03:20,채용 과정에서 결격사유가 있나,"채용서류의 경우, 모집단위(신입, 경력직 등)별 필요서류가 다르므로 채용공고를 확인해주세요."
kakaoi,2021-07-25 03:21,채용 결격 사유,"채용 결격사유는 당사의 인사관리규정 제10조(신규채용자의 결격사유)를 확인해 주세요.그외 지원서 허위작성, 증빙서 위·변조 및 각 전형단계의 부정행위자(채용비리 등)는 불합격 처리 됩니다.아래 버튼을 눌러 더 자세하게 알아보세요※ 자세한 사항은 반드시 채용공고문을 확인해주세요"
kakaoi,2021-07-27 16:18,2021년 태양광장기계약,"■ 미준공 발전소로 남부발전과 계약을 체결한 후 설비가 준공된 사업주 분께서는 설비확인서 발급일로부터 30일 이내에 남부발전에 통보하여야 합니다. 해당 설비확인서를 담당자 이메일(선정계약 : *@kospo.co.kr / 자체계약 : *@kospo.co.kr)로 송부해주시기 바랍니다.                                                                                             ■ 준공 사실 확인 후, 남부발전 담당자가 변경계약서를 발송해 드립니다. 해당 계약서 확인 후, 서류 첨부 및 전자서명을 진행해주시기 바랍니다.※ 만일 입찰 시 작성한 설비 용량 및 가중치가 설비 준공으로 변동되었을 경우 계약단가, 예상매매량, 계약보증금이 변동될 수 있습니다. 아울러 계약일 이후 상업운전을 개시한 경우 계약기간은 상업운전개시일로부터 20년(단, 태양광에 연계된 ESS 설비의 계약기간은 15년)입니다."
kakaoi,2021-08-02 16:37,채용,남부발전 채용정보에 대해 알려드릴게요궁금하신 사항의 버튼을 눌러주세요.
kakaoi,2021-08-02 16:51,신세종,"신세종복합건설은 설비용량 610MW + 320Gcal로, 행정복합도시에 전기와 열을 공급하고 오염물질 제로배출을 구현하는 친환경 복합화력발전소를 건설하고자 하고 있습니다. 신세종복합발전 소개 페이지로 연결해드릴게요."
kakaoi,2021-08-04 16:09,채용정보 알려줘,남부발전 채용공고 내역은 아래 버튼을 눌러 확인해 주세요~
kakaoi,2021-08-05 14:01,채용정보,남부발전 채용공고 내역은 아래 버튼을 눌러 확인해 주세요~
kakaoi,2021-08-05 14:01,채용공고를 알려주세요,남부발전 채용공고 내역은 아래 버튼을 눌러 확인해 주세요~
kakaoi,2021-08-05 14:02,남부발전 최신뉴스를 알려주세요,한국남부발전 보도자료를 한 눈에 보실 수 있는 사외홈페이지 KOSPO NEWS를 안내해드릴게요.
kakaoi,2021-08-05 15:15,smp,죄송하지만.. 조금 더 제가 알아듣기 쉽게 입력해주시겠어요
kakaoi,2021-08-05 15:15,rec 단가,[REC]에서 궁금하신 내용의 번호를 입력해주세요~
kakaoi,2021-08-05 15:17,smp,죄송하지만.. 조금 더 제가 알아듣기 쉽게 입력해주시겠어요
kakaoi,2021-08-05 15:17,단가,
kakaoi,2021-08-05 15:17,계산,
kakaoi,2021-08-06 09:30,동반성장사업이 궁금해,[동반성장 사업]에서 궁금하신 내용의 번호를 입력해주세요~
kakaoi,2021-08-10 17:53,회사소개,"하동발전본부는 설비용량 4,000MW로 국내 전력생산량의 4.8%, 한국남부발전 전력생산의 50% 이상을 차지하는 고효율 표준 석탄화력발전소입니다. 하동발전본부 사업소 소개 페이지로 연결해드릴게요."
kakaoi,2021-08-10 17:53,하동발전본부,"하동발전본부는 설비용량 4,000MW로 국내 전력생산량의 4.8%, 한국남부발전 전력생산의 50% 이상을 차지하는 고효율 표준 석탄화력발전소입니다. 하동발전본부 사업소 소개 페이지로 연결해드릴게요."
kakaoi,2021-08-10 17:54,입찰정보,한국남부발전 입찰정보를 알려드리겠습니다.KEPCO SRM과 ALIO 공시를 통해 확인할 수 있습니다.
kakaoi,2021-08-10 17:54,지원자격,"블라인드 채용으로 입사지원 시 성별, 신체조건, 학력, 연령에 제한이 없습니다. 결격사유에 해당하지 않고, 지원하는 직무에 맞는 역량을 가진 분이라면 누구나 지원이 가능 합니다.단, 전문경력직 및 일부 전문성이 요구되는 직무의 경우 별도 자격조건이 부여될 수 있습니다."
kakaoi,2021-08-10 17:54,연락처,죄송하지만.. 조금 더 제가 알아듣기 쉽게 입력해주시겠어요
kakaoi,2021-08-10 17:54,회사연락처,아직 제가 학습하지 못한 내용인 거 같습니다. 다른 궁금한 점을 말해주시겠어요
kakaoi,2021-08-10 17:54,회사주소,제가 많이 부족해서 실망하셨죠ㅠ.ㅠ 다른 궁금한 사항을 말해주시겠어요
kakaoi,2021-08-10 17:55,대금청구,"1) 한국남부발전 대금청구사이트(https://conrps.kospo.co.kr)에 로그인 후 상단의 대금지급청구 메뉴를 누릅니다.2) 화면에 나타나는 발전소를 선택하고, 대금청구할 인증서의 전력공급 년을 선택합니다.① 해당하는 계약 탭에서 발전소를 검색하면 됩니다.② 발전소가 여러개일 경우 순서대로 클릭하면 됩니다.3) 아래에 나타나는 월 체크박스에서 해당 월에 체크한 후 확인 버튼을 누르면 대금지급요청 등록 화면이 나타납니다.4) 화면에서 인증서량을 입력하면 아래 공급가액과 부가세, 합계금액이 자동으로 산출됩니다.① 한국에너지공단에서 매월 발급하는 인증서에 기재된 REC량을 입력하여야 하며, 단위 또한 REC(MW)입니다.* 소형발전소의 경우 발전량이 1MW 미만일 경우, 해당월 REC량은 0이고 그 발전량은 이월되어 다음달 REC에 합산됩니다.② 청구하는 발전년월과 인증서 발전년월이 서로 맞는지 반드시 확인하여야 하며, 숫자는 정수를 입력하여야 합니다.5) 공급인증서와 세금계산서 증빙을 첨부파일로 업로드한 후 세금계산서 발행일을 달력에서 선택합니다.6) 대금지급청구 버튼을 클릭하고 뜨는 ‘새로운 데이터를 등록하시겠습니까’메시지에 확인 버튼을 누르면 대금청구가 이루어집니다."
kakaoi,2021-08-10 23:53,남부발전이 지향하는 혁신이란 무엇일까,한국남부발전의 비전 및 전략에 대해서 알려드릴게요~
kakaoi,2021-08-10 23:56,챗봇은 언제 만들어졌어,한국남부발전의 연혁을 한 눈에 보실 수 있도록 안내해 드릴게요.
kakaoi,2021-08-10 23:56,챗봇은 언제 만들어졌어,한국남부발전의 연혁을 한 눈에 보실 수 있도록 안내해 드릴게요.
kakaoi,2021-08-10 23:57,남부발전은 어디에 위치에 있어,죄송하지만.. 조금 더 제가 알아듣기 쉽게 입력해주시겠어요
kakaoi,2021-08-10 23:57,남부발전은 어디에 있는거야,한국남부발전의 연혁을 한 눈에 보실 수 있도록 안내해 드릴게요.
kakaoi,2021-08-10 23:57,채용 스펙 말해줘,남부발전 채용공고 내역은 아래 버튼을 눌러 확인해 주세요~
kakaoi,2021-08-10 23:58,해외지부는 어디에 있어,"한국남부발전은 칠레, 미국 등에 우리 기술, 자본력으로 선진 에너지 시장에 진출해 세계를 향해 뻗어나가는 대표 에너지 공기업으로 거듭나고 있습니다. 특히 더 깨끗한 에너지 생산을 지향하는 한국남부발전은 천연가스를 사용하는 복합화력 및 신재생 IPP사업에 주력하고 있어요.  한국남부발전의 해외사업 현황에 대해 더욱 자세히 알려드릴게요!"
kakaoi,2021-08-10 23:59,남부발전의 주요 압무는 머야,한국남부발전의 비전 및 전략에 대해서 알려드릴게요~
kakaoi,2021-08-10 23:59,주요 업무는 어떻게 되니,안녕하세요!
kakaoi,2021-08-11 0:05,국내지부는 몇개야,"한국남부발전은 국내에 하동, 신인천, 부산, 남제주, 영월, 안동, 삼척, 신세종복합건설본부까지 8개의 본부를 운영중입니다. 한눈에 찾아보실 수 있도록 안내드릴게요."
kakaoi,2021-08-11 0:06,남부발전 연봉,"채용시 면접은 1,2차로 진행됩니다.[1차]1. 4직급 수준 : PT면접(100), 실무역량(100), G/D(100) ※ 면접점수 합계 60% 미만은 불합격 처리되며 원점수에 가점을 합산한 점수로 적용2. 전문경력직, 별정직 : NCS경험 및 상황대응능력 평가(100)[2차][공통] 인성 및 조직적합성 평가(100) ※ 과락기준 없음"
